,date,client,asset,currency,price_local,rate_to_usd,price_usd,quantity,value_local,value_usd
17366,2024-05-07,Client_8,Asset_35,USD,138.69,1.0,138.69,634.0,87929.45999999999,87929.45999999999
17367,2024-05-07,Client_1,Asset_6,USD,145.58,1.0,145.58,176.0,25622.08,25622.08
17368,2024-05-07,Client_1,Asset_11,AUD,100.63,0.664068,66.82516283999999,302.0,30390.26,20181.19917768
17369,2024-05-07,Client_1,Asset_43,GBP,226.35,1.245895,282.00833324999996,493.0,111590.55,139030.10829225
17370,2024-05-07,Client_1,Asset_36,AUD,57.14,0.664068,37.94484552,147.0,8399.58,5577.89229144
17371,2024-05-07,Client_5,Asset_50,AUD,127.84,0.664068,84.89445312,208.0,26590.72,17658.04624896
17372,2024-05-07,Client_1,Asset_50,AUD,127.84,0.664068,84.89445312,57.0,7286.88,4838.983827839999
17373,2024-05-07,Client_8,Asset_22,CHF,306.87,1.107292,339.79469603999996,454.0,139318.98,154266.79200216
17374,2024-05-07,Client_8,Asset_29,CAD,98.05,0.746754,73.2192297,301.0,29513.05,22038.9881397
17375,2024-05-07,Client_5,Asset_47,CAD,54.49,0.746754,40.69062546,385.0,20978.65,15665.8908021
17376,2024-05-07,Client_3,Asset_40,GBP,58.09,1.245895,72.37404055,825.0,47924.25,59708.583453750005
17377,2024-05-07,Client_10,Asset_8,CAD,86.55,0.746754,64.6315587,667.0,57728.85,43109.2496529
17378,2024-05-07,Client_10,Asset_30,USD,348.85,1.0,348.85,485.0,169192.25,169192.25
17379,2024-05-07,Client_10,Asset_2,USD,295.67,1.0,295.67,115.0,34002.05,34002.05
17380,2024-05-07,Client_10,Asset_27,USD,191.12,1.0,191.12,479.0,91546.48,91546.48
17381,2024-05-07,Client_10,Asset_23,CAD,98.78,0.746754,73.76436012,322.0,31807.16,23752.12395864
17382,2024-05-07,Client_10,Asset_46,EUR,280.45,1.057682,296.62691689999997,302.0,84695.9,89581.3289038
17383,2024-05-07,Client_3,Asset_33,USD,226.03,1.0,226.03,487.0,110076.61,110076.61
17384,2024-05-07,Client_7,Asset_19,CAD,86.81,0.746754,64.82571474000001,871.0,75611.51,56463.19753854001
17385,2024-05-07,Client_7,Asset_40,GBP,58.09,1.245895,72.37404055,536.0,31136.24,38792.4857348
17386,2024-05-07,Client_7,Asset_23,CAD,98.78,0.746754,73.76436012,74.0,7309.72,5458.562648880001
17387,2024-05-07,Client_7,Asset_7,JPY,4068.94,0.006719,27.339207860000002,434.0,1765919.96,11865.21621124
17388,2024-05-07,Client_7,Asset_38,USD,227.23,1.0,227.23,664.0,150880.72,150880.72
17389,2024-05-07,Client_7,Asset_12,USD,67.44,1.0,67.44,965.0,65079.6,65079.6
17390,2024-05-07,Client_7,Asset_17,CAD,123.52,0.746754,92.23905408,933.0,115244.16,86059.03745664
17391,2024-05-07,Client_7,Asset_34,USD,70.72,1.0,70.72,127.0,8981.44,8981.44
17392,2024-05-07,Client_7,Asset_39,AUD,29.15,0.664068,19.3575822,508.0,14808.199999999999,9833.6517576
17393,2024-05-07,Client_7,Asset_3,EUR,159.18,1.057682,168.36182076,683.0,108719.94,114991.12357908
17394,2024-05-07,Client_7,Asset_33,USD,226.03,1.0,226.03,369.0,83405.07,83405.07
17395,2024-05-07,Client_7,Asset_14,USD,327.13,1.0,327.13,433.0,141647.29,141647.29
17396,2024-05-07,Client_7,Asset_13,USD,140.12,1.0,140.12,949.0,132973.88,132973.88
17397,2024-05-07,Client_7,Asset_43,GBP,226.35,1.245895,282.00833324999996,284.0,64283.4,80090.36664299999
17398,2024-05-07,Client_7,Asset_10,GBP,141.09,1.245895,175.78332555,20.0,2821.8,3515.666511
17399,2024-05-07,Client_7,Asset_35,USD,138.69,1.0,138.69,765.0,106097.84999999999,106097.84999999999
17400,2024-05-07,Client_7,Asset_41,JPY,3660.92,0.006719,24.59772148,155.0,567442.6,3812.6468294
17401,2024-05-07,Client_7,Asset_29,CAD,98.05,0.746754,73.2192297,453.0,44416.65,33168.3110541
17402,2024-05-07,Client_6,Asset_47,CAD,54.49,0.746754,40.69062546,789.0,42992.61,32104.90348794
17403,2024-05-07,Client_6,Asset_41,JPY,3660.92,0.006719,24.59772148,182.0,666287.4400000001,4476.78530936
17404,2024-05-07,Client_6,Asset_10,GBP,141.09,1.245895,175.78332555,979.0,138127.11000000002,172091.87571345
17405,2024-05-07,Client_6,Asset_17,CAD,123.52,0.746754,92.23905408,97.0,11981.44,8947.18824576
17406,2024-05-07,Client_10,Asset_48,USD,155.94,1.0,155.94,929.0,144868.26,144868.26
17407,2024-05-07,Client_6,Asset_29,CAD,98.05,0.746754,73.2192297,649.0,63634.45,47519.2800753
17408,2024-05-07,Client_10,Asset_39,AUD,29.15,0.664068,19.3575822,796.0,23203.399999999998,15408.6354312
17409,2024-05-07,Client_10,Asset_18,USD,236.39,1.0,236.39,845.0,199749.55,199749.55
17410,2024-05-07,Client_2,Asset_12,USD,67.44,1.0,67.44,45.0,3034.7999999999997,3034.7999999999997
17411,2024-05-07,Client_2,Asset_24,USD,202.19,1.0,202.19,662.0,133849.78,133849.78
17412,2024-05-07,Client_2,Asset_33,USD,226.03,1.0,226.03,108.0,24411.24,24411.24
17413,2024-05-07,Client_2,Asset_32,GBP,129.35,1.245895,161.15651824999998,739.0,95589.65,119094.66698674999
17414,2024-05-07,Client_2,Asset_16,SEK,55.88,0.093529,5.22640052,863.0,48224.44,4510.38364876
17415,2024-05-07,Client_2,Asset_38,USD,227.23,1.0,227.23,27.0,6135.21,6135.21
17416,2024-05-07,Client_2,Asset_41,JPY,3660.92,0.006719,24.59772148,210.0,768793.2000000001,5165.5215108
17417,2024-05-07,Client_2,Asset_44,USD,252.61,1.0,252.61,100.0,25261.0,25261.0
17418,2024-05-07,Client_2,Asset_30,USD,348.85,1.0,348.85,895.0,312220.75,312220.75
17419,2024-05-07,Client_2,Asset_34,USD,70.72,1.0,70.72,696.0,49221.12,49221.12
17420,2024-05-07,Client_2,Asset_2,USD,295.67,1.0,295.67,90.0,26610.300000000003,26610.300000000003
17421,2024-05-07,Client_2,Asset_14,USD,327.13,1.0,327.13,733.0,239786.29,239786.29
17422,2024-05-07,Client_2,Asset_6,USD,145.58,1.0,145.58,903.0,131458.74000000002,131458.74000000002
17423,2024-05-07,Client_2,Asset_22,CHF,306.87,1.107292,339.79469603999996,297.0,91140.39,100919.02472388
17424,2024-05-07,Client_2,Asset_49,USD,103.46,1.0,103.46,363.0,37555.979999999996,37555.979999999996
17425,2024-05-07,Client_1,Asset_35,USD,138.69,1.0,138.69,539.0,74753.91,74753.91
17426,2024-05-07,Client_10,Asset_5,USD,77.7,1.0,77.7,948.0,73659.6,73659.6
17427,2024-05-07,Client_10,Asset_22,CHF,306.87,1.107292,339.79469603999996,305.0,93595.35,103637.38229219998
17428,2024-05-07,Client_10,Asset_15,USD,222.17,1.0,222.17,571.0,126859.06999999999,126859.06999999999
17429,2024-05-07,Client_10,Asset_20,USD,242.11,1.0,242.11,42.0,10168.62,10168.62
17430,2024-05-07,Client_10,Asset_26,USD,164.53,1.0,164.53,388.0,63837.64,63837.64
17431,2024-05-07,Client_10,Asset_42,GBP,74.92,1.245895,93.3424534,347.0,25997.24,32389.8313298
17432,2024-05-07,Client_10,Asset_49,USD,103.46,1.0,103.46,341.0,35279.86,35279.86
17433,2024-05-07,Client_10,Asset_6,USD,145.58,1.0,145.58,700.0,101906.00000000001,101906.00000000001
17434,2024-05-07,Client_10,Asset_28,USD,299.75,1.0,299.75,92.0,27577.0,27577.0
17435,2024-05-07,Client_10,Asset_9,USD,103.37,1.0,103.37,670.0,69257.90000000001,69257.90000000001
17436,2024-05-07,Client_10,Asset_10,GBP,141.09,1.245895,175.78332555,448.0,63208.32,78750.9298464
17437,2024-05-07,Client_10,Asset_1,EUR,235.63,1.057682,249.22160965999998,827.0,194866.01,206106.27118881998
17438,2024-05-07,Client_10,Asset_4,AUD,65.96,0.664068,43.80192527999999,643.0,42412.28,28164.637955039994
17439,2024-05-07,Client_6,Asset_12,USD,67.44,1.0,67.44,677.0,45656.88,45656.88
17440,2024-05-07,Client_1,Asset_41,JPY,3660.92,0.006719,24.59772148,918.0,3360724.56,22580.70831864
17441,2024-05-07,Client_1,Asset_1,EUR,235.63,1.057682,249.22160965999998,476.0,112159.88,118629.48619816
17442,2024-05-07,Client_1,Asset_30,USD,348.85,1.0,348.85,644.0,224659.40000000002,224659.40000000002
17443,2024-05-07,Client_1,Asset_17,CAD,123.52,0.746754,92.23905408,765.0,94492.8,70562.8763712
17444,2024-05-07,Client_3,Asset_44,USD,252.61,1.0,252.61,64.0,16167.04,16167.04
17445,2024-05-07,Client_3,Asset_16,SEK,55.88,0.093529,5.22640052,98.0,5476.240000000001,512.18725096
17446,2024-05-07,Client_3,Asset_37,SEK,136.25,0.093529,12.74332625,112.0,15260.0,1427.2525400000002
17447,2024-05-07,Client_3,Asset_27,USD,191.12,1.0,191.12,192.0,36695.04,36695.04
17448,2024-05-07,Client_3,Asset_45,USD,220.39,1.0,220.39,770.0,169700.3,169700.3
17449,2024-05-07,Client_3,Asset_12,USD,67.44,1.0,67.44,807.0,54424.08,54424.08
17450,2024-05-07,Client_6,Asset_27,USD,191.12,1.0,191.12,442.0,84475.04000000001,84475.04000000001
17451,2024-05-07,Client_1,Asset_37,SEK,136.25,0.093529,12.74332625,508.0,69215.0,6473.609735
17452,2024-05-07,Client_6,Asset_13,USD,140.12,1.0,140.12,154.0,21578.48,21578.48
17453,2024-05-07,Client_6,Asset_34,USD,70.72,1.0,70.72,95.0,6718.4,6718.4
17454,2024-05-07,Client_6,Asset_2,USD,295.67,1.0,295.67,900.0,266103.0,266103.0
17455,2024-05-07,Client_6,Asset_40,GBP,58.09,1.245895,72.37404055,915.0,53152.350000000006,66222.24710325
17456,2024-05-07,Client_6,Asset_23,CAD,98.78,0.746754,73.76436012,990.0,97792.2,73026.7165188
17457,2024-05-07,Client_6,Asset_33,USD,226.03,1.0,226.03,916.0,207043.48,207043.48
17458,2024-05-07,Client_6,Asset_5,USD,77.7,1.0,77.7,778.0,60450.600000000006,60450.600000000006
17459,2024-05-07,Client_6,Asset_49,USD,103.46,1.0,103.46,893.0,92389.78,92389.78
17460,2024-05-07,Client_6,Asset_14,USD,327.13,1.0,327.13,294.0,96176.22,96176.22
17461,2024-05-07,Client_6,Asset_6,USD,145.58,1.0,145.58,343.0,49933.94,49933.94
17462,2024-05-08,Client_9,Asset_41,JPY,3763.61,0.006823,25.67911103,846.0,3184014.06,21724.527931380002
17463,2024-05-08,Client_2,Asset_12,USD,70.94,1.0,70.94,38.0,2695.72,2695.72
17464,2024-05-08,Client_2,Asset_7,JPY,4094.36,0.006823,27.93581828,812.0,3324620.3200000003,22683.88444336
17465,2024-05-08,Client_2,Asset_5,USD,79.5,1.0,79.5,441.0,35059.5,35059.5
17466,2024-05-08,Client_2,Asset_32,GBP,129.5,1.247383,161.53609849999998,638.0,82621.0,103060.03084299999
17467,2024-05-08,Client_2,Asset_9,USD,104.98,1.0,104.98,889.0,93327.22,93327.22
17468,2024-05-08,Client_4,Asset_29,CAD,96.48,0.739911,71.38661328,971.0,93682.08,69316.40149488
17469,2024-05-08,Client_4,Asset_21,EUR,127.02,1.073997,136.41909894,997.0,126638.94,136009.84164318
17470,2024-05-08,Client_4,Asset_48,USD,158.66,1.0,158.66,238.0,37761.08,37761.08
17471,2024-05-08,Client_4,Asset_26,USD,168.69,1.0,168.69,429.0,72368.01,72368.01
17472,2024-05-08,Client_2,Asset_10,GBP,144.33,1.247383,180.03478839,861.0,124268.13,155009.95280379
17473,2024-05-08,Client_4,Asset_40,GBP,58.09,1.247383,72.46047847,979.0,56870.11,70938.80842213
17474,2024-05-08,Client_2,Asset_18,USD,239.2,1.0,239.2,472.0,112902.4,112902.4
17475,2024-05-08,Client_2,Asset_6,USD,144.47,1.0,144.47,673.0,97228.31,97228.31
17476,2024-05-08,Client_2,Asset_15,USD,219.56,1.0,219.56,160.0,35129.6,35129.6
17477,2024-05-08,Client_2,Asset_25,USD,200.67,1.0,200.67,155.0,31103.85,31103.85
17478,2024-05-08,Client_9,Asset_5,USD,79.5,1.0,79.5,938.0,74571.0,74571.0
17479,2024-05-08,Client_9,Asset_21,EUR,127.02,1.073997,136.41909894,920.0,116858.4,125505.5710248
17480,2024-05-08,Client_9,Asset_15,USD,219.56,1.0,219.56,877.0,192554.12,192554.12
17481,2024-05-08,Client_2,Asset_1,EUR,235.12,1.073997,252.51817464,671.0,157765.52,169439.69518344
17482,2024-05-08,Client_2,Asset_49,USD,105.24,1.0,105.24,103.0,10839.72,10839.72
17483,2024-05-08,Client_2,Asset_33,USD,224.14,1.0,224.14,234.0,52448.759999999995,52448.759999999995
17484,2024-05-08,Client_2,Asset_38,USD,235.5,1.0,235.5,57.0,13423.5,13423.5
17485,2024-05-08,Client_2,Asset_26,USD,168.69,1.0,168.69,135.0,22773.15,22773.15
17486,2024-05-08,Client_6,Asset_33,USD,224.14,1.0,224.14,618.0,138518.52,138518.52
17487,2024-05-08,Client_2,Asset_40,GBP,58.09,1.247383,72.46047847,154.0,8945.86,11158.91368438
17488,2024-05-08,Client_2,Asset_43,GBP,226.35,1.247383,282.34514205,255.0,57719.25,71998.01122274999
17489,2024-05-08,Client_9,Asset_42,GBP,75.46,1.247383,94.12752117999999,12.0,905.52,1129.53025416
17490,2024-05-08,Client_2,Asset_8,CAD,86.57,0.739911,64.05409526999999,533.0,46141.81,34140.83277890999
17491,2024-05-08,Client_2,Asset_13,USD,138.42,1.0,138.42,534.0,73916.28,73916.28
17492,2024-05-08,Client_4,Asset_11,AUD,100.38,0.680346,68.29313148,149.0,14956.619999999999,10175.676590519999
17493,2024-05-08,Client_4,Asset_47,CAD,55.75,0.739911,41.250038249999996,650.0,36237.5,26812.5248625
17494,2024-05-08,Client_3,Asset_1,EUR,235.12,1.073997,252.51817464,520.0,122262.40000000001,131309.4508128
17495,2024-05-08,Client_3,Asset_18,USD,239.2,1.0,239.2,483.0,115533.59999999999,115533.59999999999
17496,2024-05-08,Client_3,Asset_27,USD,191.06,1.0,191.06,698.0,133359.88,133359.88
17497,2024-05-08,Client_3,Asset_14,USD,315.48,1.0,315.48,67.0,21137.16,21137.16
17498,2024-05-08,Client_3,Asset_22,CHF,313.29,1.075963,337.08844827,959.0,300445.11000000004,323267.82189093
17499,2024-05-08,Client_3,Asset_8,CAD,86.57,0.739911,64.05409526999999,577.0,49950.89,36959.212970789995
17500,2024-05-08,Client_3,Asset_23,CAD,98.78,0.739911,73.08840857999999,18.0,1778.04,1315.5913544399998
17501,2024-05-08,Client_3,Asset_17,CAD,123.65,0.739911,91.48999515,927.0,114623.55,84811.22550405
17502,2024-05-08,Client_3,Asset_41,JPY,3763.61,0.006823,25.67911103,435.0,1637170.35,11170.41329805
17503,2024-05-08,Client_3,Asset_39,AUD,29.79,0.680346,20.267507339999998,980.0,29194.2,19862.157193199997
17504,2024-05-08,Client_3,Asset_44,USD,251.26,1.0,251.26,713.0,179148.38,179148.38
17505,2024-05-08,Client_3,Asset_37,SEK,135.39,0.09414,12.7456146,151.0,20443.89,1924.5878046
17506,2024-05-08,Client_5,Asset_36,AUD,55.58,0.680346,37.813630679999996,276.0,15340.08,10436.562067679999
17507,2024-05-08,Client_5,Asset_42,GBP,75.46,1.247383,94.12752117999999,14.0,1056.4399999999998,1317.7852965199997
17508,2024-05-08,Client_5,Asset_47,CAD,55.75,0.739911,41.250038249999996,610.0,34007.5,25162.523332499997
17509,2024-05-08,Client_5,Asset_37,SEK,135.39,0.09414,12.7456146,941.0,127401.98999999999,11993.6233386
17510,2024-05-08,Client_5,Asset_12,USD,70.94,1.0,70.94,966.0,68528.04,68528.04
17511,2024-05-08,Client_5,Asset_7,JPY,4094.36,0.006823,27.93581828,616.0,2522125.7600000002,17208.46406048
17512,2024-05-08,Client_5,Asset_50,AUD,125.46,0.680346,85.35620915999999,102.0,12796.92,8706.33333432
17513,2024-05-08,Client_3,Asset_36,AUD,55.58,0.680346,37.813630679999996,980.0,54468.4,37057.3580664
17514,2024-05-08,Client_4,Asset_37,SEK,135.39,0.09414,12.7456146,335.0,45355.649999999994,4269.780891
17515,2024-05-08,Client_3,Asset_25,USD,200.67,1.0,200.67,815.0,163546.05,163546.05
17516,2024-05-08,Client_3,Asset_29,CAD,96.48,0.739911,71.38661328,486.0,46889.28,34693.89405408
17517,2024-05-08,Client_4,Asset_46,EUR,276.72,1.073997,297.19644984000007,57.0,15773.04,16940.197640880004
17518,2024-05-08,Client_9,Asset_43,GBP,226.35,1.247383,282.34514205,14.0,3168.9,3952.8319887
17519,2024-05-08,Client_4,Asset_22,CHF,313.29,1.075963,337.08844827,828.0,259404.12000000002,279109.23516756
17520,2024-05-08,Client_4,Asset_9,USD,104.98,1.0,104.98,521.0,54694.58,54694.58
17521,2024-05-08,Client_4,Asset_38,USD,235.5,1.0,235.5,759.0,178744.5,178744.5
17522,2024-05-08,Client_4,Asset_23,CAD,98.78,0.739911,73.08840857999999,631.0,62330.18,46118.785813979994
17523,2024-05-08,Client_4,Asset_34,USD,70.25,1.0,70.25,411.0,28872.75,28872.75
17524,2024-05-08,Client_4,Asset_32,GBP,129.5,1.247383,161.53609849999998,585.0,75757.5,94498.6176225
17525,2024-05-08,Client_4,Asset_10,GBP,144.33,1.247383,180.03478839,139.0,20061.870000000003,25024.83558621
17526,2024-05-08,Client_4,Asset_30,USD,350.98,1.0,350.98,182.0,63878.36,63878.36
17527,2024-05-08,Client_4,Asset_49,USD,105.24,1.0,105.24,393.0,41359.32,41359.32
17528,2024-05-08,Client_4,Asset_39,AUD,29.79,0.680346,20.267507339999998,490.0,14597.1,9931.078596599998
17529,2024-05-08,Client_4,Asset_2,USD,301.68,1.0,301.68,818.0,246774.24000000002,246774.24000000002
17530,2024-05-08,Client_4,Asset_31,GBP,67.89,1.247383,84.68483187,677.0,45961.53,57331.63117599
17531,2024-05-08,Client_4,Asset_18,USD,239.2,1.0,239.2,167.0,39946.4,39946.4
17532,2024-05-08,Client_4,Asset_44,USD,251.26,1.0,251.26,752.0,188947.52,188947.52
17533,2024-05-08,Client_3,Asset_4,AUD,65.01,0.680346,44.22929346,388.0,25223.88,17160.96586248
17534,2024-05-08,Client_3,Asset_49,USD,105.24,1.0,105.24,167.0,17575.079999999998,17575.079999999998
17535,2024-05-08,Client_3,Asset_33,USD,224.14,1.0,224.14,43.0,9638.019999999999,9638.019999999999
17536,2024-05-08,Client_9,Asset_11,AUD,100.38,0.680346,68.29313148,587.0,58923.06,40088.06817876
17537,2024-05-08,Client_8,Asset_24,USD,209.47,1.0,209.47,179.0,37495.13,37495.13
17538,2024-05-08,Client_9,Asset_22,CHF,313.29,1.075963,337.08844827,577.0,180768.33000000002,194500.03465179002
17539,2024-05-08,Client_7,Asset_4,AUD,65.01,0.680346,44.22929346,299.0,19437.99,13224.55874454
17540,2024-05-08,Client_7,Asset_44,USD,251.26,1.0,251.26,802.0,201510.52,201510.52
17541,2024-05-08,Client_7,Asset_26,USD,168.69,1.0,168.69,279.0,47064.51,47064.51
17542,2024-05-08,Client_7,Asset_15,USD,219.56,1.0,219.56,652.0,143153.12,143153.12
17543,2024-05-08,Client_7,Asset_39,AUD,29.79,0.680346,20.267507339999998,479.0,14269.41,9708.136015859998
17544,2024-05-08,Client_7,Asset_32,GBP,129.5,1.247383,161.53609849999998,554.0,71743.0,89490.99856899999
17545,2024-05-08,Client_7,Asset_29,CAD,96.48,0.739911,71.38661328,839.0,80946.72,59893.368541920005
17546,2024-05-08,Client_7,Asset_33,USD,224.14,1.0,224.14,39.0,8741.46,8741.46
17547,2024-05-08,Client_7,Asset_21,EUR,127.02,1.073997,136.41909894,201.0,25531.02,27420.23888694
17548,2024-05-08,Client_7,Asset_13,USD,138.42,1.0,138.42,682.0,94402.43999999999,94402.43999999999
17549,2024-05-08,Client_7,Asset_50,AUD,125.46,0.680346,85.35620915999999,435.0,54575.1,37129.95098459999
17550,2024-05-08,Client_6,Asset_19,CAD,86.17,0.739911,63.75813087,798.0,68763.66,50878.988434260005
17551,2024-05-08,Client_6,Asset_8,CAD,86.57,0.739911,64.05409526999999,697.0,60339.28999999999,44645.70440318999
17552,2024-05-08,Client_6,Asset_38,USD,235.5,1.0,235.5,86.0,20253.0,20253.0
17553,2024-05-08,Client_9,Asset_27,USD,191.06,1.0,191.06,869.0,166031.14,166031.14
17554,2024-05-08,Client_9,Asset_24,USD,209.47,1.0,209.47,849.0,177840.03,177840.03
17555,2024-05-08,Client_9,Asset_12,USD,70.94,1.0,70.94,322.0,22842.68,22842.68
17556,2024-05-08,Client_7,Asset_41,JPY,3763.61,0.006823,25.67911103,935.0,3518975.35,24009.96881305
17557,2024-05-08,Client_9,Asset_2,USD,301.68,1.0,301.68,87.0,26246.16,26246.16
17558,2024-05-08,Client_7,Asset_49,USD,105.24,1.0,105.24,653.0,68721.72,68721.72
17559,2024-05-08,Client_7,Asset_12,USD,70.94,1.0,70.94,615.0,43628.1,43628.1
17560,2024-05-08,Client_6,Asset_27,USD,191.06,1.0,191.06,813.0,155331.78,155331.78
17561,2024-05-08,Client_6,Asset_49,USD,105.24,1.0,105.24,546.0,57461.03999999999,57461.03999999999
17562,2024-05-08,Client_6,Asset_47,CAD,55.75,0.739911,41.250038249999996,591.0,32948.25,24378.772605749997
17563,2024-05-08,Client_6,Asset_44,USD,251.26,1.0,251.26,575.0,144474.5,144474.5
17564,2024-05-08,Client_6,Asset_23,CAD,98.78,0.739911,73.08840857999999,241.0,23805.98,17614.30646778
17565,2024-05-08,Client_6,Asset_14,USD,315.48,1.0,315.48,772.0,243550.56000000003,243550.56000000003
17566,2024-05-08,Client_6,Asset_20,USD,246.6,1.0,246.6,909.0,224159.4,224159.4
17567,2024-05-08,Client_6,Asset_36,AUD,55.58,0.680346,37.813630679999996,36.0,2000.8799999999999,1361.29070448
17568,2024-05-08,Client_7,Asset_14,USD,315.48,1.0,315.48,417.0,131555.16,131555.16
17569,2024-05-08,Client_6,Asset_45,USD,219.5,1.0,219.5,69.0,15145.5,15145.5
17570,2024-05-08,Client_6,Asset_31,GBP,67.89,1.247383,84.68483187,19.0,1289.91,1609.01180553
17571,2024-05-08,Client_6,Asset_7,JPY,4094.36,0.006823,27.93581828,613.0,2509842.68,17124.65660564
17572,2024-05-08,Client_6,Asset_2,USD,301.68,1.0,301.68,382.0,115241.76000000001,115241.76000000001
17573,2024-05-08,Client_7,Asset_20,USD,246.6,1.0,246.6,684.0,168674.4,168674.4
17574,2024-05-08,Client_7,Asset_47,CAD,55.75,0.739911,41.250038249999996,873.0,48669.75,36011.28339225
17575,2024-05-08,Client_7,Asset_9,USD,104.98,1.0,104.98,296.0,31074.08,31074.08
17576,2024-05-08,Client_7,Asset_2,USD,301.68,1.0,301.68,39.0,11765.52,11765.52
17577,2024-05-08,Client_7,Asset_25,USD,200.67,1.0,200.67,408.0,81873.36,81873.36
17578,2024-05-08,Client_6,Asset_22,CHF,313.29,1.075963,337.08844827,167.0,52319.43,56293.77086109
17579,2024-05-08,Client_9,Asset_44,USD,251.26,1.0,251.26,495.0,124373.7,124373.7
17580,2024-05-08,Client_9,Asset_29,CAD,96.48,0.739911,71.38661328,733.0,70719.84,52326.387534240006
17581,2024-05-08,Client_8,Asset_19,CAD,86.17,0.739911,63.75813087,692.0,59629.64,44120.62656204
17582,2024-05-08,Client_8,Asset_46,EUR,276.72,1.073997,297.19644984000007,358.0,99065.76000000001,106396.32904272003
17583,2024-05-08,Client_8,Asset_28,USD,303.08,1.0,303.08,541.0,163966.28,163966.28
17584,2024-05-08,Client_8,Asset_22,CHF,313.29,1.075963,337.08844827,798.0,250005.42,268996.58171946
17585,2024-05-08,Client_8,Asset_44,USD,251.26,1.0,251.26,328.0,82413.28,82413.28
17586,2024-05-08,Client_8,Asset_6,USD,144.47,1.0,144.47,304.0,43918.88,43918.88
17587,2024-05-08,Client_8,Asset_5,USD,79.5,1.0,79.5,521.0,41419.5,41419.5
17588,2024-05-08,Client_10,Asset_16,SEK,55.69,0.09414,5.2426566,910.0,50677.9,4770.817506
17589,2024-05-08,Client_8,Asset_42,GBP,75.46,1.247383,94.12752117999999,872.0,65801.12,82079.19846895999
17590,2024-05-08,Client_8,Asset_1,EUR,235.12,1.073997,252.51817464,176.0,41381.12,44443.19873664
17591,2024-05-08,Client_8,Asset_36,AUD,55.58,0.680346,37.813630679999996,141.0,7836.78,5331.72192588
17592,2024-05-08,Client_8,Asset_18,USD,239.2,1.0,239.2,907.0,216954.4,216954.4
17593,2024-05-08,Client_8,Asset_40,GBP,58.09,1.247383,72.46047847,564.0,32762.760000000002,40867.70985708
17594,2024-05-08,Client_8,Asset_20,USD,246.6,1.0,246.6,587.0,144754.19999999998,144754.19999999998
17595,2024-05-08,Client_8,Asset_31,GBP,67.89,1.247383,84.68483187,391.0,26544.99,33111.76926117
17596,2024-05-08,Client_8,Asset_38,USD,235.5,1.0,235.5,527.0,124108.5,124108.5
17597,2024-05-08,Client_9,Asset_46,EUR,276.72,1.073997,297.19644984000007,19.0,5257.68,5646.732546960001
17598,2024-05-08,Client_8,Asset_45,USD,219.5,1.0,219.5,120.0,26340.0,26340.0
17599,2024-05-08,Client_10,Asset_29,CAD,96.48,0.739911,71.38661328,507.0,48915.36,36193.01293296
17600,2024-05-08,Client_10,Asset_30,USD,350.98,1.0,350.98,806.0,282889.88,282889.88
17601,2024-05-08,Client_10,Asset_35,USD,140.02,1.0,140.02,796.0,111455.92000000001,111455.92000000001
17602,2024-05-08,Client_9,Asset_8,CAD,86.57,0.739911,64.05409526999999,474.0,41034.18,30361.641157979997
17603,2024-05-08,Client_9,Asset_16,SEK,55.69,0.09414,5.2426566,90.0,5012.099999999999,471.839094
17604,2024-05-08,Client_5,Asset_38,USD,235.5,1.0,235.5,870.0,204885.0,204885.0
17605,2024-05-08,Client_9,Asset_39,AUD,29.79,0.680346,20.267507339999998,989.0,29462.309999999998,20044.56475926
17606,2024-05-08,Client_9,Asset_34,USD,70.25,1.0,70.25,463.0,32525.75,32525.75
17607,2024-05-08,Client_9,Asset_28,USD,303.08,1.0,303.08,709.0,214883.72,214883.72
17608,2024-05-08,Client_9,Asset_3,EUR,159.06,1.073997,170.82996282000002,968.0,153970.08000000002,165363.40400976
17609,2024-05-08,Client_9,Asset_4,AUD,65.01,0.680346,44.22929346,827.0,53763.270000000004,36577.62569142
17610,2024-05-08,Client_10,Asset_18,USD,239.2,1.0,239.2,509.0,121752.79999999999,121752.79999999999
17611,2024-05-08,Client_10,Asset_25,USD,200.67,1.0,200.67,584.0,117191.28,117191.28
17612,2024-05-08,Client_10,Asset_1,EUR,235.12,1.073997,252.51817464,244.0,57369.28,61614.43461216
17613,2024-05-08,Client_10,Asset_23,CAD,98.78,0.739911,73.08840857999999,702.0,69343.56,51308.06282315999
17614,2024-05-08,Client_10,Asset_5,USD,79.5,1.0,79.5,51.0,4054.5,4054.5
17615,2024-05-08,Client_10,Asset_41,JPY,3763.61,0.006823,25.67911103,296.0,1114028.56,7601.016864880001
17616,2024-05-08,Client_10,Asset_24,USD,209.47,1.0,209.47,971.0,203395.37,203395.37
17617,2024-05-08,Client_10,Asset_9,USD,104.98,1.0,104.98,962.0,100990.76000000001,100990.76000000001
17618,2024-05-08,Client_10,Asset_34,USD,70.25,1.0,70.25,997.0,70039.25,70039.25
17619,2024-05-08,Client_10,Asset_6,USD,144.47,1.0,144.47,590.0,85237.3,85237.3
17620,2024-05-08,Client_10,Asset_44,USD,251.26,1.0,251.26,404.0,101509.04,101509.04
17621,2024-05-08,Client_5,Asset_8,CAD,86.57,0.739911,64.05409526999999,445.0,38523.649999999994,28504.072395149997
