,date,client,asset,quantity,currency,price_local,rate_to_usd,price_usd,value_local,value_usd
8743,2024-05-06,Client_5,Asset_25,147.0,USD,198.5,1.0,198.5,29179.5,29179.5
8744,2024-05-06,Client_9,Asset_25,835.0,USD,198.5,1.0,198.5,165747.5,165747.5
9235,2024-05-06,Client_5,Asset_26,527.0,USD,162.66,1.0,162.66,85721.81999999999,85721.81999999999
9236,2024-05-06,Client_9,Asset_26,909.0,USD,162.66,1.0,162.66,147857.94,147857.94
9759,2024-05-06,Client_2,Asset_27,33.0,USD,197.67,1.0,197.67,6523.11,6523.11
9760,2024-05-06,Client_3,Asset_27,447.0,USD,197.67,1.0,197.67,88358.48999999999,88358.48999999999
9761,2024-05-06,Client_4,Asset_27,847.0,USD,197.67,1.0,197.67,167426.49,167426.49
9762,2024-05-06,Client_7,Asset_27,334.0,USD,197.67,1.0,197.67,66021.78,66021.78
9763,2024-05-06,Client_9,Asset_27,996.0,USD,197.67,1.0,197.67,196879.31999999998,196879.31999999998
10247,2024-05-06,Client_2,Asset_28,74.0,USD,304.45,1.0,304.45,22529.3,22529.3
10248,2024-05-06,Client_4,Asset_28,668.0,USD,304.45,1.0,304.45,203372.6,203372.6
10249,2024-05-06,Client_10,Asset_28,992.0,USD,304.45,1.0,304.45,302014.39999999997,302014.39999999997
11692,2024-05-06,Client_2,Asset_30,402.0,USD,350.77,1.0,350.77,141009.53999999998,141009.53999999998
11693,2024-05-06,Client_4,Asset_30,669.0,USD,350.77,1.0,350.77,234665.12999999998,234665.12999999998
11694,2024-05-06,Client_5,Asset_30,403.0,USD,350.77,1.0,350.77,141360.31,141360.31
11695,2024-05-06,Client_7,Asset_30,403.0,USD,350.77,1.0,350.77,141360.31,141360.31
11696,2024-05-06,Client_8,Asset_30,675.0,USD,350.77,1.0,350.77,236769.75,236769.75
11697,2024-05-06,Client_10,Asset_30,212.0,USD,350.77,1.0,350.77,74363.23999999999,74363.23999999999
13188,2024-05-06,Client_2,Asset_33,913.0,USD,220.63,1.0,220.63,201435.19,201435.19
13189,2024-05-06,Client_3,Asset_33,775.0,USD,220.63,1.0,220.63,170988.25,170988.25
13190,2024-05-06,Client_6,Asset_33,112.0,USD,220.63,1.0,220.63,24710.559999999998,24710.559999999998
13191,2024-05-06,Client_7,Asset_33,45.0,USD,220.63,1.0,220.63,9928.35,9928.35
13192,2024-05-06,Client_9,Asset_33,671.0,USD,220.63,1.0,220.63,148042.73,148042.73
13193,2024-05-06,Client_10,Asset_33,628.0,USD,220.63,1.0,220.63,138555.63999999998,138555.63999999998
13706,2024-05-06,Client_1,Asset_34,840.0,USD,74.19,1.0,74.19,62319.6,62319.6
13707,2024-05-06,Client_6,Asset_34,551.0,USD,74.19,1.0,74.19,40878.69,40878.69
13708,2024-05-06,Client_9,Asset_34,235.0,USD,74.19,1.0,74.19,17434.649999999998,17434.649999999998
13709,2024-05-06,Client_10,Asset_34,322.0,USD,74.19,1.0,74.19,23889.18,23889.18
14206,2024-05-06,Client_1,Asset_35,424.0,USD,139.77,1.0,139.77,59262.48,59262.48
14207,2024-05-06,Client_2,Asset_35,630.0,USD,139.77,1.0,139.77,88055.1,88055.1
14208,2024-05-06,Client_10,Asset_35,107.0,USD,139.77,1.0,139.77,14955.390000000001,14955.390000000001
15640,2024-05-06,Client_1,Asset_38,853.0,USD,234.83,1.0,234.83,200309.99000000002,200309.99000000002
15641,2024-05-06,Client_2,Asset_38,570.0,USD,234.83,1.0,234.83,133853.1,133853.1
15642,2024-05-06,Client_3,Asset_38,947.0,USD,234.83,1.0,234.83,222384.01,222384.01
15643,2024-05-06,Client_9,Asset_38,981.0,USD,234.83,1.0,234.83,230368.23,230368.23
19031,2024-05-06,Client_1,Asset_44,199.0,USD,255.04,1.0,255.04,50752.96,50752.96
19032,2024-05-06,Client_2,Asset_44,858.0,USD,255.04,1.0,255.04,218824.32,218824.32
19033,2024-05-06,Client_4,Asset_44,192.0,USD,255.04,1.0,255.04,48967.68,48967.68
19034,2024-05-06,Client_5,Asset_44,132.0,USD,255.04,1.0,255.04,33665.28,33665.28
19035,2024-05-06,Client_6,Asset_44,732.0,USD,255.04,1.0,255.04,186689.28,186689.28
19036,2024-05-06,Client_10,Asset_44,485.0,USD,255.04,1.0,255.04,123694.4,123694.4
19549,2024-05-06,Client_2,Asset_45,784.0,USD,221.54,1.0,221.54,173687.36,173687.36
19550,2024-05-06,Client_4,Asset_45,790.0,USD,221.54,1.0,221.54,175016.6,175016.6
19551,2024-05-06,Client_8,Asset_45,307.0,USD,221.54,1.0,221.54,68012.78,68012.78
21037,2024-05-06,Client_2,Asset_48,643.0,USD,158.73,1.0,158.73,102063.39,102063.39
21038,2024-05-06,Client_6,Asset_48,813.0,USD,158.73,1.0,158.73,129047.48999999999,129047.48999999999
21039,2024-05-06,Client_7,Asset_48,126.0,USD,158.73,1.0,158.73,19999.98,19999.98
21040,2024-05-06,Client_8,Asset_48,624.0,USD,158.73,1.0,158.73,99047.51999999999,99047.51999999999
21534,2024-05-06,Client_8,Asset_49,191.0,USD,102.41,1.0,102.41,19560.309999999998,19560.309999999998
21535,2024-05-06,Client_10,Asset_49,928.0,USD,102.41,1.0,102.41,95036.48,95036.48
22013,2024-05-06,Client_1,Asset_5,134.0,USD,78.59,1.0,78.59,10531.060000000001,10531.060000000001
22014,2024-05-06,Client_3,Asset_5,112.0,USD,78.59,1.0,78.59,8802.08,8802.08
22015,2024-05-06,Client_6,Asset_5,932.0,USD,78.59,1.0,78.59,73245.88,73245.88
22016,2024-05-06,Client_8,Asset_5,771.0,USD,78.59,1.0,78.59,60592.89,60592.89
22017,2024-05-06,Client_9,Asset_5,47.0,USD,78.59,1.0,78.59,3693.73,3693.73
22984,2024-05-06,Client_1,Asset_6,392.0,USD,148.19,1.0,148.19,58090.479999999996,58090.479999999996
22985,2024-05-06,Client_3,Asset_6,504.0,USD,148.19,1.0,148.19,74687.76,74687.76
22986,2024-05-06,Client_5,Asset_6,284.0,USD,148.19,1.0,148.19,42085.96,42085.96
22987,2024-05-06,Client_8,Asset_6,250.0,USD,148.19,1.0,148.19,37047.5,37047.5
22988,2024-05-06,Client_9,Asset_6,635.0,USD,148.19,1.0,148.19,94100.65,94100.65
22989,2024-05-06,Client_10,Asset_6,666.0,USD,148.19,1.0,148.19,98694.54,98694.54
24474,2024-05-06,Client_1,Asset_9,153.0,USD,104.51,1.0,104.51,15990.03,15990.03
24475,2024-05-06,Client_5,Asset_9,837.0,USD,104.51,1.0,104.51,87474.87000000001,87474.87000000001
24476,2024-05-06,Client_6,Asset_9,384.0,USD,104.51,1.0,104.51,40131.840000000004,40131.840000000004
24477,2024-05-06,Client_10,Asset_9,429.0,USD,103.37,1.0,103.37,44345.73,44345.73
1853,2024-05-07,Client_2,Asset_12,45.0,USD,67.44,1.0,67.44,3034.7999999999997,3034.7999999999997
1854,2024-05-07,Client_3,Asset_12,807.0,USD,67.44,1.0,67.44,54424.08,54424.08
1855,2024-05-07,Client_6,Asset_12,677.0,USD,67.44,1.0,67.44,45656.88,45656.88
1856,2024-05-07,Client_7,Asset_12,965.0,USD,67.44,1.0,67.44,65079.6,65079.6
2358,2024-05-07,Client_1,Asset_13,242.0,USD,140.12,1.0,140.12,33909.04,33909.04
2359,2024-05-07,Client_6,Asset_13,154.0,USD,140.12,1.0,140.12,21578.48,21578.48
2360,2024-05-07,Client_7,Asset_13,949.0,USD,140.12,1.0,140.12,132973.88,132973.88
2847,2024-05-07,Client_2,Asset_14,733.0,USD,327.13,1.0,327.13,239786.29,239786.29
2848,2024-05-07,Client_4,Asset_14,766.0,USD,327.13,1.0,327.13,250581.58,250581.58
2849,2024-05-07,Client_5,Asset_14,20.0,USD,327.13,1.0,327.13,6542.6,6542.6
2850,2024-05-07,Client_6,Asset_14,294.0,USD,327.13,1.0,327.13,96176.22,96176.22
2851,2024-05-07,Client_7,Asset_14,433.0,USD,327.13,1.0,327.13,141647.29,141647.29
2852,2024-05-07,Client_8,Asset_14,664.0,USD,327.13,1.0,327.13,217214.32,217214.32
3331,2024-05-07,Client_3,Asset_15,867.0,USD,222.17,1.0,222.17,192621.38999999998,192621.38999999998
3332,2024-05-07,Client_5,Asset_15,658.0,USD,222.17,1.0,222.17,146187.86,146187.86
3333,2024-05-07,Client_10,Asset_15,571.0,USD,222.17,1.0,222.17,126859.06999999999,126859.06999999999
4765,2024-05-07,Client_4,Asset_18,684.0,USD,236.39,1.0,236.39,161690.75999999998,161690.75999999998
4766,2024-05-07,Client_5,Asset_18,161.0,USD,236.39,1.0,236.39,38058.79,38058.79
4767,2024-05-07,Client_8,Asset_18,757.0,USD,236.39,1.0,236.39,178947.22999999998,178947.22999999998
4768,2024-05-07,Client_10,Asset_18,845.0,USD,236.39,1.0,236.39,199749.55,199749.55
5748,2024-05-07,Client_2,Asset_2,90.0,USD,295.67,1.0,295.67,26610.300000000003,26610.300000000003
5749,2024-05-07,Client_4,Asset_2,336.0,USD,295.67,1.0,295.67,99345.12000000001,99345.12000000001
5750,2024-05-07,Client_6,Asset_2,900.0,USD,295.67,1.0,295.67,266103.0,266103.0
5751,2024-05-07,Client_8,Asset_2,921.0,USD,295.67,1.0,295.67,272312.07,272312.07
5752,2024-05-07,Client_10,Asset_2,115.0,USD,295.67,1.0,295.67,34002.05,34002.05
6260,2024-05-07,Client_8,Asset_20,858.0,USD,242.11,1.0,242.11,207730.38,207730.38
6261,2024-05-07,Client_10,Asset_20,42.0,USD,242.11,1.0,242.11,10168.62,10168.62
8241,2024-05-07,Client_1,Asset_24,498.0,USD,202.19,1.0,202.19,100690.62,100690.62
8242,2024-05-07,Client_2,Asset_24,662.0,USD,202.19,1.0,202.19,133849.78,133849.78
8745,2024-05-07,Client_9,Asset_25,234.0,USD,201.05,1.0,201.05,47045.700000000004,47045.700000000004
9237,2024-05-07,Client_3,Asset_26,171.0,USD,164.53,1.0,164.53,28134.63,28134.63
9238,2024-05-07,Client_4,Asset_26,907.0,USD,164.53,1.0,164.53,149228.71,149228.71
9239,2024-05-07,Client_8,Asset_26,670.0,USD,164.53,1.0,164.53,110235.1,110235.1
9240,2024-05-07,Client_9,Asset_26,43.0,USD,164.53,1.0,164.53,7074.79,7074.79
9241,2024-05-07,Client_10,Asset_26,388.0,USD,164.53,1.0,164.53,63837.64,63837.64
9764,2024-05-07,Client_3,Asset_27,192.0,USD,191.12,1.0,191.12,36695.04,36695.04
9765,2024-05-07,Client_4,Asset_27,302.0,USD,191.12,1.0,191.12,57718.24,57718.24
9766,2024-05-07,Client_5,Asset_27,920.0,USD,191.12,1.0,191.12,175830.4,175830.4
9767,2024-05-07,Client_6,Asset_27,442.0,USD,191.12,1.0,191.12,84475.04000000001,84475.04000000001
9768,2024-05-07,Client_10,Asset_27,479.0,USD,191.12,1.0,191.12,91546.48,91546.48
10250,2024-05-07,Client_10,Asset_28,92.0,USD,299.75,1.0,299.75,27577.0,27577.0
11698,2024-05-07,Client_1,Asset_30,644.0,USD,348.85,1.0,348.85,224659.40000000002,224659.40000000002
11699,2024-05-07,Client_2,Asset_30,895.0,USD,348.85,1.0,348.85,312220.75,312220.75
11700,2024-05-07,Client_4,Asset_30,957.0,USD,348.85,1.0,348.85,333849.45,333849.45
11701,2024-05-07,Client_8,Asset_30,207.0,USD,348.85,1.0,348.85,72211.95000000001,72211.95000000001
11702,2024-05-07,Client_9,Asset_30,309.0,USD,348.85,1.0,348.85,107794.65000000001,107794.65000000001
11703,2024-05-07,Client_10,Asset_30,485.0,USD,348.85,1.0,348.85,169192.25,169192.25
13194,2024-05-07,Client_1,Asset_33,383.0,USD,226.03,1.0,226.03,86569.49,86569.49
13195,2024-05-07,Client_2,Asset_33,108.0,USD,226.03,1.0,226.03,24411.24,24411.24
13196,2024-05-07,Client_3,Asset_33,487.0,USD,226.03,1.0,226.03,110076.61,110076.61
13197,2024-05-07,Client_6,Asset_33,916.0,USD,226.03,1.0,226.03,207043.48,207043.48
13198,2024-05-07,Client_7,Asset_33,369.0,USD,226.03,1.0,226.03,83405.07,83405.07
13710,2024-05-07,Client_1,Asset_34,104.0,USD,70.72,1.0,70.72,7354.88,7354.88
13711,2024-05-07,Client_2,Asset_34,696.0,USD,70.72,1.0,70.72,49221.12,49221.12
13712,2024-05-07,Client_5,Asset_34,755.0,USD,70.72,1.0,70.72,53393.6,53393.6
13713,2024-05-07,Client_6,Asset_34,95.0,USD,70.72,1.0,70.72,6718.4,6718.4
13714,2024-05-07,Client_7,Asset_34,127.0,USD,70.72,1.0,70.72,8981.44,8981.44
13715,2024-05-07,Client_8,Asset_34,640.0,USD,70.72,1.0,70.72,45260.8,45260.8
14209,2024-05-07,Client_1,Asset_35,539.0,USD,138.69,1.0,138.69,74753.91,74753.91
14210,2024-05-07,Client_7,Asset_35,765.0,USD,138.69,1.0,138.69,106097.84999999999,106097.84999999999
14211,2024-05-07,Client_8,Asset_35,634.0,USD,138.69,1.0,138.69,87929.45999999999,87929.45999999999
14212,2024-05-07,Client_9,Asset_35,109.0,USD,138.69,1.0,138.69,15117.21,15117.21
15644,2024-05-07,Client_1,Asset_38,134.0,USD,227.23,1.0,227.23,30448.82,30448.82
15645,2024-05-07,Client_2,Asset_38,27.0,USD,227.23,1.0,227.23,6135.21,6135.21
15646,2024-05-07,Client_7,Asset_38,664.0,USD,227.23,1.0,227.23,150880.72,150880.72
19037,2024-05-07,Client_2,Asset_44,100.0,USD,252.61,1.0,252.61,25261.0,25261.0
19038,2024-05-07,Client_3,Asset_44,64.0,USD,252.61,1.0,252.61,16167.04,16167.04
19039,2024-05-07,Client_5,Asset_44,533.0,USD,252.61,1.0,252.61,134641.13,134641.13
19040,2024-05-07,Client_9,Asset_44,45.0,USD,252.61,1.0,252.61,11367.45,11367.45
19041,2024-05-07,Client_10,Asset_44,696.0,USD,252.61,1.0,252.61,175816.56,175816.56
19552,2024-05-07,Client_1,Asset_45,814.0,USD,220.39,1.0,220.39,179397.46,179397.46
19553,2024-05-07,Client_3,Asset_45,770.0,USD,220.39,1.0,220.39,169700.3,169700.3
19554,2024-05-07,Client_4,Asset_45,368.0,USD,220.39,1.0,220.39,81103.51999999999,81103.51999999999
19555,2024-05-07,Client_8,Asset_45,298.0,USD,220.39,1.0,220.39,65676.22,65676.22
21041,2024-05-07,Client_3,Asset_48,736.0,USD,155.94,1.0,155.94,114771.84,114771.84
21042,2024-05-07,Client_4,Asset_48,508.0,USD,155.94,1.0,155.94,79217.52,79217.52
21043,2024-05-07,Client_7,Asset_48,859.0,USD,155.94,1.0,155.94,133952.46,133952.46
21044,2024-05-07,Client_9,Asset_48,583.0,USD,155.94,1.0,155.94,90913.02,90913.02
21045,2024-05-07,Client_10,Asset_48,929.0,USD,155.94,1.0,155.94,144868.26,144868.26
21536,2024-05-07,Client_2,Asset_49,363.0,USD,103.46,1.0,103.46,37555.979999999996,37555.979999999996
21537,2024-05-07,Client_3,Asset_49,989.0,USD,103.46,1.0,103.46,102321.93999999999,102321.93999999999
21538,2024-05-07,Client_5,Asset_49,510.0,USD,103.46,1.0,103.46,52764.6,52764.6
21539,2024-05-07,Client_6,Asset_49,893.0,USD,103.46,1.0,103.46,92389.78,92389.78
21540,2024-05-07,Client_10,Asset_49,341.0,USD,103.46,1.0,103.46,35279.86,35279.86
22018,2024-05-07,Client_3,Asset_5,659.0,USD,77.7,1.0,77.7,51204.3,51204.3
22019,2024-05-07,Client_4,Asset_5,479.0,USD,77.7,1.0,77.7,37218.3,37218.3
22020,2024-05-07,Client_6,Asset_5,778.0,USD,77.7,1.0,77.7,60450.600000000006,60450.600000000006
22021,2024-05-07,Client_8,Asset_5,201.0,USD,77.7,1.0,77.7,15617.7,15617.7
22022,2024-05-07,Client_10,Asset_5,948.0,USD,77.7,1.0,77.7,73659.6,73659.6
22990,2024-05-07,Client_1,Asset_6,176.0,USD,145.58,1.0,145.58,25622.08,25622.08
22991,2024-05-07,Client_2,Asset_6,903.0,USD,145.58,1.0,145.58,131458.74000000002,131458.74000000002
22992,2024-05-07,Client_3,Asset_6,330.0,USD,145.58,1.0,145.58,48041.4,48041.4
22993,2024-05-07,Client_5,Asset_6,560.0,USD,145.58,1.0,145.58,81524.8,81524.8
22994,2024-05-07,Client_6,Asset_6,343.0,USD,145.58,1.0,145.58,49933.94,49933.94
22995,2024-05-07,Client_10,Asset_6,700.0,USD,145.58,1.0,145.58,101906.00000000001,101906.00000000001
24478,2024-05-07,Client_4,Asset_9,82.0,USD,103.37,1.0,103.37,8476.34,8476.34
24479,2024-05-07,Client_5,Asset_9,829.0,USD,103.37,1.0,103.37,85693.73000000001,85693.73000000001
24480,2024-05-07,Client_8,Asset_9,159.0,USD,103.37,1.0,103.37,16435.83,16435.83
24481,2024-05-07,Client_10,Asset_9,670.0,USD,103.37,1.0,103.37,69257.90000000001,69257.90000000001
1857,2024-05-08,Client_2,Asset_12,38.0,USD,70.94,1.0,70.94,2695.72,2695.72
1858,2024-05-08,Client_5,Asset_12,966.0,USD,70.94,1.0,70.94,68528.04,68528.04
1859,2024-05-08,Client_7,Asset_12,615.0,USD,70.94,1.0,70.94,43628.1,43628.1
1860,2024-05-08,Client_9,Asset_12,322.0,USD,70.94,1.0,70.94,22842.68,22842.68
2361,2024-05-08,Client_2,Asset_13,534.0,USD,138.42,1.0,138.42,73916.28,73916.28
2362,2024-05-08,Client_5,Asset_13,311.0,USD,138.42,1.0,138.42,43048.619999999995,43048.619999999995
2363,2024-05-08,Client_7,Asset_13,682.0,USD,138.42,1.0,138.42,94402.43999999999,94402.43999999999
2853,2024-05-08,Client_1,Asset_14,291.0,USD,315.48,1.0,315.48,91804.68000000001,91804.68000000001
2854,2024-05-08,Client_3,Asset_14,67.0,USD,315.48,1.0,315.48,21137.16,21137.16
2855,2024-05-08,Client_6,Asset_14,772.0,USD,315.48,1.0,315.48,243550.56000000003,243550.56000000003
2856,2024-05-08,Client_7,Asset_14,417.0,USD,315.48,1.0,315.48,131555.16,131555.16
3334,2024-05-08,Client_1,Asset_15,858.0,USD,219.56,1.0,219.56,188382.48,188382.48
3335,2024-05-08,Client_2,Asset_15,160.0,USD,219.56,1.0,219.56,35129.6,35129.6
3336,2024-05-08,Client_7,Asset_15,652.0,USD,219.56,1.0,219.56,143153.12,143153.12
3337,2024-05-08,Client_9,Asset_15,877.0,USD,219.56,1.0,219.56,192554.12,192554.12
4769,2024-05-08,Client_2,Asset_18,472.0,USD,239.2,1.0,239.2,112902.4,112902.4
4770,2024-05-08,Client_3,Asset_18,483.0,USD,239.2,1.0,239.2,115533.59999999999,115533.59999999999
4771,2024-05-08,Client_4,Asset_18,167.0,USD,239.2,1.0,239.2,39946.4,39946.4
4772,2024-05-08,Client_8,Asset_18,907.0,USD,239.2,1.0,239.2,216954.4,216954.4
4773,2024-05-08,Client_10,Asset_18,509.0,USD,239.2,1.0,239.2,121752.79999999999,121752.79999999999
5753,2024-05-08,Client_1,Asset_2,927.0,USD,301.68,1.0,301.68,279657.36,279657.36
5754,2024-05-08,Client_4,Asset_2,818.0,USD,301.68,1.0,301.68,246774.24000000002,246774.24000000002
5755,2024-05-08,Client_6,Asset_2,382.0,USD,301.68,1.0,301.68,115241.76000000001,115241.76000000001
5756,2024-05-08,Client_7,Asset_2,39.0,USD,301.68,1.0,301.68,11765.52,11765.52
5757,2024-05-08,Client_9,Asset_2,87.0,USD,301.68,1.0,301.68,26246.16,26246.16
6262,2024-05-08,Client_6,Asset_20,909.0,USD,246.6,1.0,246.6,224159.4,224159.4
6263,2024-05-08,Client_7,Asset_20,684.0,USD,246.6,1.0,246.6,168674.4,168674.4
6264,2024-05-08,Client_8,Asset_20,587.0,USD,246.6,1.0,246.6,144754.19999999998,144754.19999999998
8243,2024-05-08,Client_5,Asset_24,419.0,USD,209.47,1.0,209.47,87767.93,87767.93
8244,2024-05-08,Client_8,Asset_24,179.0,USD,209.47,1.0,209.47,37495.13,37495.13
8245,2024-05-08,Client_9,Asset_24,849.0,USD,209.47,1.0,209.47,177840.03,177840.03
8246,2024-05-08,Client_10,Asset_24,971.0,USD,209.47,1.0,209.47,203395.37,203395.37
8746,2024-05-08,Client_2,Asset_25,155.0,USD,200.67,1.0,200.67,31103.85,31103.85
8747,2024-05-08,Client_3,Asset_25,815.0,USD,200.67,1.0,200.67,163546.05,163546.05
8748,2024-05-08,Client_4,Asset_25,96.0,USD,200.67,1.0,200.67,19264.32,19264.32
8749,2024-05-08,Client_7,Asset_25,408.0,USD,200.67,1.0,200.67,81873.36,81873.36
8750,2024-05-08,Client_10,Asset_25,584.0,USD,200.67,1.0,200.67,117191.28,117191.28
9242,2024-05-08,Client_2,Asset_26,135.0,USD,168.69,1.0,168.69,22773.15,22773.15
9243,2024-05-08,Client_4,Asset_26,429.0,USD,168.69,1.0,168.69,72368.01,72368.01
9244,2024-05-08,Client_7,Asset_26,279.0,USD,168.69,1.0,168.69,47064.51,47064.51
9769,2024-05-08,Client_3,Asset_27,698.0,USD,191.06,1.0,191.06,133359.88,133359.88
9770,2024-05-08,Client_5,Asset_27,115.0,USD,191.06,1.0,191.06,21971.9,21971.9
9771,2024-05-08,Client_6,Asset_27,813.0,USD,191.06,1.0,191.06,155331.78,155331.78
9772,2024-05-08,Client_9,Asset_27,869.0,USD,191.06,1.0,191.06,166031.14,166031.14
10251,2024-05-08,Client_8,Asset_28,541.0,USD,303.08,1.0,303.08,163966.28,163966.28
10252,2024-05-08,Client_9,Asset_28,709.0,USD,303.08,1.0,303.08,214883.72,214883.72
11704,2024-05-08,Client_4,Asset_30,182.0,USD,350.98,1.0,350.98,63878.36,63878.36
11705,2024-05-08,Client_10,Asset_30,806.0,USD,350.98,1.0,350.98,282889.88,282889.88
13199,2024-05-08,Client_2,Asset_33,234.0,USD,224.14,1.0,224.14,52448.759999999995,52448.759999999995
13200,2024-05-08,Client_3,Asset_33,43.0,USD,224.14,1.0,224.14,9638.019999999999,9638.019999999999
13201,2024-05-08,Client_5,Asset_33,935.0,USD,224.14,1.0,224.14,209570.9,209570.9
13202,2024-05-08,Client_6,Asset_33,618.0,USD,224.14,1.0,224.14,138518.52,138518.52
13203,2024-05-08,Client_7,Asset_33,39.0,USD,224.14,1.0,224.14,8741.46,8741.46
13716,2024-05-08,Client_4,Asset_34,411.0,USD,70.25,1.0,70.25,28872.75,28872.75
13717,2024-05-08,Client_9,Asset_34,463.0,USD,70.25,1.0,70.25,32525.75,32525.75
13718,2024-05-08,Client_10,Asset_34,997.0,USD,70.25,1.0,70.25,70039.25,70039.25
14213,2024-05-08,Client_10,Asset_35,796.0,USD,140.02,1.0,140.02,111455.92000000001,111455.92000000001
15647,2024-05-08,Client_2,Asset_38,57.0,USD,235.5,1.0,235.5,13423.5,13423.5
15648,2024-05-08,Client_4,Asset_38,759.0,USD,235.5,1.0,235.5,178744.5,178744.5
15649,2024-05-08,Client_5,Asset_38,870.0,USD,235.5,1.0,235.5,204885.0,204885.0
15650,2024-05-08,Client_6,Asset_38,86.0,USD,235.5,1.0,235.5,20253.0,20253.0
15651,2024-05-08,Client_7,Asset_38,786.0,USD,235.5,1.0,235.5,185103.0,185103.0
15652,2024-05-08,Client_8,Asset_38,527.0,USD,235.5,1.0,235.5,124108.5,124108.5
19042,2024-05-08,Client_3,Asset_44,713.0,USD,251.26,1.0,251.26,179148.38,179148.38
19043,2024-05-08,Client_4,Asset_44,752.0,USD,251.26,1.0,251.26,188947.52,188947.52
19044,2024-05-08,Client_6,Asset_44,575.0,USD,251.26,1.0,251.26,144474.5,144474.5
19045,2024-05-08,Client_7,Asset_44,802.0,USD,251.26,1.0,251.26,201510.52,201510.52
19046,2024-05-08,Client_8,Asset_44,328.0,USD,251.26,1.0,251.26,82413.28,82413.28
19047,2024-05-08,Client_9,Asset_44,495.0,USD,251.26,1.0,251.26,124373.7,124373.7
19048,2024-05-08,Client_10,Asset_44,404.0,USD,251.26,1.0,251.26,101509.04,101509.04
19556,2024-05-08,Client_1,Asset_45,50.0,USD,219.5,1.0,219.5,10975.0,10975.0
19557,2024-05-08,Client_6,Asset_45,69.0,USD,219.5,1.0,219.5,15145.5,15145.5
19558,2024-05-08,Client_8,Asset_45,120.0,USD,219.5,1.0,219.5,26340.0,26340.0
21046,2024-05-08,Client_4,Asset_48,238.0,USD,158.66,1.0,158.66,37761.08,37761.08
21541,2024-05-08,Client_2,Asset_49,103.0,USD,105.24,1.0,105.24,10839.72,10839.72
21542,2024-05-08,Client_3,Asset_49,167.0,USD,105.24,1.0,105.24,17575.079999999998,17575.079999999998
21543,2024-05-08,Client_4,Asset_49,393.0,USD,105.24,1.0,105.24,41359.32,41359.32
21544,2024-05-08,Client_5,Asset_49,567.0,USD,105.24,1.0,105.24,59671.079999999994,59671.079999999994
21545,2024-05-08,Client_6,Asset_49,546.0,USD,105.24,1.0,105.24,57461.03999999999,57461.03999999999
21546,2024-05-08,Client_7,Asset_49,653.0,USD,105.24,1.0,105.24,68721.72,68721.72
22023,2024-05-08,Client_2,Asset_5,441.0,USD,79.5,1.0,79.5,35059.5,35059.5
22024,2024-05-08,Client_4,Asset_5,739.0,USD,79.5,1.0,79.5,58750.5,58750.5
22025,2024-05-08,Client_5,Asset_5,559.0,USD,79.5,1.0,79.5,44440.5,44440.5
22026,2024-05-08,Client_6,Asset_5,959.0,USD,79.5,1.0,79.5,76240.5,76240.5
22027,2024-05-08,Client_8,Asset_5,521.0,USD,79.5,1.0,79.5,41419.5,41419.5
22028,2024-05-08,Client_9,Asset_5,938.0,USD,79.5,1.0,79.5,74571.0,74571.0
22029,2024-05-08,Client_10,Asset_5,51.0,USD,79.5,1.0,79.5,4054.5,4054.5
22996,2024-05-08,Client_2,Asset_6,673.0,USD,144.47,1.0,144.47,97228.31,97228.31
22997,2024-05-08,Client_5,Asset_6,911.0,USD,144.47,1.0,144.47,131612.17,131612.17
22998,2024-05-08,Client_7,Asset_6,828.0,USD,144.47,1.0,144.47,119621.16,119621.16
22999,2024-05-08,Client_8,Asset_6,304.0,USD,144.47,1.0,144.47,43918.88,43918.88
23000,2024-05-08,Client_10,Asset_6,590.0,USD,144.47,1.0,144.47,85237.3,85237.3
24482,2024-05-08,Client_2,Asset_9,889.0,USD,104.98,1.0,104.98,93327.22,93327.22
24483,2024-05-08,Client_4,Asset_9,521.0,USD,104.98,1.0,104.98,54694.58,54694.58
24484,2024-05-08,Client_7,Asset_9,296.0,USD,104.98,1.0,104.98,31074.08,31074.08
24485,2024-05-08,Client_10,Asset_9,962.0,USD,104.98,1.0,104.98,100990.76000000001,100990.76000000001
1861,2024-05-09,Client_1,Asset_12,941.0,USD,73.09,1.0,73.09,68777.69,68777.69
1862,2024-05-09,Client_3,Asset_12,356.0,USD,73.09,1.0,73.09,26020.04,26020.04
1863,2024-05-09,Client_9,Asset_12,786.0,USD,73.09,1.0,73.09,57448.740000000005,57448.740000000005
1864,2024-05-09,Client_10,Asset_12,505.0,USD,73.09,1.0,73.09,36910.450000000004,36910.450000000004
2364,2024-05-09,Client_1,Asset_13,592.0,USD,138.94,1.0,138.94,82252.48,82252.48
2365,2024-05-09,Client_2,Asset_13,61.0,USD,138.94,1.0,138.94,8475.34,8475.34
2366,2024-05-09,Client_3,Asset_13,264.0,USD,138.94,1.0,138.94,36680.159999999996,36680.159999999996
2367,2024-05-09,Client_8,Asset_13,839.0,USD,138.94,1.0,138.94,116570.66,116570.66
2368,2024-05-09,Client_9,Asset_13,165.0,USD,138.94,1.0,138.94,22925.1,22925.1
2857,2024-05-09,Client_3,Asset_14,693.0,USD,315.94,1.0,315.94,218946.42,218946.42
2858,2024-05-09,Client_5,Asset_14,472.0,USD,315.94,1.0,315.94,149123.68,149123.68
