date,client,asset,currency,quantity,misc_col
2024-01-16,Client_10,Asset_31,GBP,499.0,
2024-01-16,Client_10,Asset_37,SEK,138.0,
2024-01-16,Client_10,Asset_27,USD,925.0,N/A
2024-01-16,Client_10,Asset_45,USD,350.0,
2024-01-16,Client_10,Asset_8,CAD,404.0,
2024-01-16,Client_10,Asset_14,USD,182.0,
2024-01-16,Client_10,Asset_36,AUD,,irrelevant
2024-01-16,Client_10,ASSET_2 ,USD,889.0,
2024-01-16,Client_10,Asset_30,USD,503.0,
2024-01-16,Client_10,Asset_42,GBP,494.0,
2024-01-17,Client_10,Asset_22,CHF,605.0,
20240117,Client_10,Asset_42,GBP,791.0,
2024-01-17,Client_10,Asset_44,USD,143.0,
2024-01-17,Client_10,Asset_37,SEK,283.0,
2024-01-17,Client_10,Asset_29,CAD,359.0,
2024-01-17,Client_10,Asset_41,JPY,983.0,
2024-01-17,Client_10,Asset_47,CAD,615.0,
17-01-2024,Client_10,Asset_35,USD,989.0,
2024-01-17,Client_10,Asset_19,CAD,154.0,
2024-01-17,Client_10,Asset_21,EUR,843.0,
2024-01-17,Client_10,Asset_8,CAD,629.0,
2024-01-17,Client_10,Asset_39,AUD,956.0,
2024-01-17,Client_10,Asset_50,AUD ,0.0,
2024-01-17,Client_10,Asset_15,USD,479.0,
20240117,Client_10,ASSET_31,GBP,425.0,
2024-01-17,Client_10,Asset_3,EUR,342.0,
2024-01-17,Client_10,Asset_43,GBP,949.0,
2024-01-17,Client_10,Asset_4,AUD,922.0,
2024-01-17,Client_10,Asset_14,usd,510.0,
2024-01-17,Client_10,asset_7,JPY,168.0,
2024-01-17,Client_10,Asset_6,USD,623.0,
2024-01-17,Client_10,Asset_45,USD,267.0,
2024-01-17,Client_10,Asset_16,SEK,325.0,
2024-01-17,Client_10,Asset_32,GBP,242.0,
2024-01-17,Client_10,Asset_48,USD ,892.0,
2024-01-18,Client_10,Asset_14,USD,523.0,
2024-01-18,Client_10,Asset_41,JPY,784.0,
01/18/2024,Client_10,Asset_47,CAD,954.0,
2024-01-18,Client_10,Asset_3,EUR,514.0,
2024-01-18,Client_10,asset_7,JPY,773.0,
2024-01-18,Client_10,Asset_30,USD,307.0,
2024-01-18,Client_10,Asset_46,EUR,941.0,
2024-01-18,client_10,Asset_21,EUR,825.0,
2024-01-18,Client_10,Asset_10,GBP,588.0,
2024-01-18,Client_10,Asset_39,AUD,179.0,
2024-01-18,Client_10,Asset_40,GBP,637.0,
2024-01-18,Client_10,Asset_27,USD,486.0,
01/18/2024,Client_10,Asset_20,USD,76.0,
2024-01-18,Client_10,Asset_44,USD,974.0,
2024-01-18,Client_10,Asset_43,GBP,645.0,
01/18/2024,Client_10,Asset_49,USD,817.0,
2024-01-18,client_10 ,Asset_1,EUR,28.0,
2024-01-18,Client_10,Asset_15,USD,940.0,
2024-01-18,Client_10,Asset_32,GBP,872.0,
2024-01-19,Client_10,Asset_26,USD,720.0,
2024-01-19,Client_10,Asset_32,GBP,726.0,
2024-01-19,Client_10,Asset_46,EUR,429.0,
2024-01-19,Client_10,Asset_27,USD,780.0,
2024-01-19,Client_10,asset_12,usd ,475.0,
01/19/2024,Client_10,Asset_10,GBP,971.0,
2024-01-19,Client_10,Asset_3,EUR,79.0,
2024-01-19,Client_10,Asset_29,CAD,312.0,
2024-01-19,Client_10,Asset_4,AUD,83.0,
2024-01-19,Client_10,Asset_18,USD,298.0,
20240119,Client_10,Asset_13,USD,606.0,
2024-01-19,Client_10,asset_17 ,CAD,300.0,
01/19/2024,Client_10,Asset_49,USD,716.0,
2024-01-19,Client_10,Asset_42,gbp,861.0,
2024-01-19,client_10 ,Asset_23,CAD,441.0,N/A
2024-01-19,CLIENT_10,Asset_20,USD,625.0,
2024-01-19,Client_10,Asset_40,GBP,823.0,
2024-01-19,Client_10,asset_31,GBP,647.0,
2024-01-19,Client_10,Asset_50,AUD,973.0,irrelevant
19-01-2024,Client_10,Asset_37,SEK,904.0,
20240119,Client_10,Asset_6,USD,57.0,
2024-01-19,Client_10,Asset_47,CAD,305.0,
2024-01-19,Client_10,Asset_38,USD,880.0,
2024-01-19,Client_10,Asset_41,JPY,529.0,
2024-01-19,Client_10,Asset_34,USD ,696.0,
2024-01-22,Client_10,Asset_28,USD,730.0,
2024-01-22,Client_10,Asset_19,CAD,212.0,
2024-01-22,Client_10,Asset_10,GBP,125.0,
2024-01-22,Client_10,asset_7,JPY,37.0,
2024-01-22,Client_10,Asset_43,GBP,957.0,
2024-01-22,Client_10,Asset_44,USD,636.0,
2024-01-22,Client_10,Asset_35,USD,167.0,
2024-01-22,Client_10,Asset_50,AUD,599.0,
2024-01-22,Client_10,Asset_21,EUR,619.0,
2024-01-22,Client_10,Asset_17,CAD,30.0,
2024-01-22,Client_10,Asset_41,JPY,84.0,
2024-01-22,Client_10,Asset_47,CAD,148.0,
2024-01-22,Client_10,Asset_36,AUD,646.0,
2024-01-22,Client_10,Asset_26,USD,637.0,
2024-01-22,Client_10,Asset_16,SEK,725.0,
2024-01-22,Client_10,Asset_20,USD,694.0,
2024-01-22,Client_10,Asset_31,GBP,888.0,
2024-01-22,Client_10,Asset_1,EUR,466.0,
2024-01-22,Client_10,Asset_6,USD,54.0,
2024-01-22,Client_10,asset_34 ,USD,717.0,
20240122,Client_10,ASSET_5,USD,680.0,
2024-01-22,Client_10,ASSET_23 ,CAD,423.0,
2024-01-23,CLIENT_10,Asset_41,JPY,133.0,
23-01-2024,Client_10,asset_38,USD,781.0,
2024-01-23,Client_10,Asset_40,gbp,764.0,
2024-01-23,Client_10,Asset_48,USD,293.0,
2024-01-23,Client_10,asset_7 ,JPY,35.0,
2024-01-23,Client_10,Asset_24,USD,239.0,
2024-01-23,Client_10,Asset_32,GBP,474.0,
2024-01-23,CLIENT_10,Asset_50,AUD,125.0,
2024-01-23,Client_10,Asset_49,USD,163.0,
01/23/2024,Client_10,Asset_44,USD,89.0,
2024-01-23,Client_10,Asset_28,USD,430.0,
2024-01-23,Client_10,asset_22 ,CHF,456.0,
2024-01-23,Client_10,Asset_8,CAD,480.0,
2024-01-23,Client_10,Asset_47,CAD,24.0,
01/23/2024,Client_10,Asset_39,AUD,995.0,
2024-01-23,Client_10,Asset_6,USD,0.0,irrelevant
2024-01-24,Client_10,ASSET_19 ,CAD,77.0,
2024-01-24,Client_10,Asset_47,CAD,437.0,
2024-01-24,Client_10,Asset_5,USD,202.0,
2024-01-24,Client_10,Asset_46,EUR,72.0,
2024-01-24,Client_10,Asset_39,AUD,910.0,
20240124,Client_10,Asset_11,AUD,562.0,
2024-01-24,Client_10,asset_21,EUR,110.0,
2024-01-24,Client_10,ASSET_15 ,USD,743.0,
2024-01-24,Client_10,Asset_17,CAD,,
2024-01-24,Client_10,Asset_26,USD,23.0,
2024-01-24,Client_10,Asset_13,USD,773.0,irrelevant
2024-01-24,Client_10,Asset_23,CAD,327.0,
2024-01-24,Client_10,Asset_18,USD,97.0,
2024-01-24,Client_10,Asset_45,USD,665.0,
2024-01-24,Client_10,ASSET_24 ,USD,660.0,
2024-01-24,Client_10,Asset_14,USD,240.0,
2024-01-24,Client_10,Asset_50,aud,508.0,
24-01-2024,Client_10,Asset_10,GBP,162.0,
2024-01-25,Client_10,Asset_42,gbp,689.0,
2024-01-25,Client_10,Asset_26,USD,183.0,
20240125,Client_10,Asset_6,USD,462.0,
2024-01-25,Client_10,Asset_23,CAD,334.0,
2024-01-25,Client_10,Asset_27,USD,95.0,
2024-01-25,Client_10,Asset_17,CAD,577.0,
2024-01-25,Client_10,Asset_10,GBP,210.0,
2024-01-25,Client_10,Asset_16,SEK ,100.0,
2024-01-25,CLIENT_10,ASSET_21,EUR,443.0,
25-01-2024,Client_10,Asset_14,USD,368.0,
2024-01-25,Client_10,Asset_40,GBP,873.0,
2024-01-25,Client_10,Asset_1,EUR,52.0,
2024-01-25,Client_10,Asset_49,USD,473.0,
2024-01-25,Client_10,Asset_30,USD,246.0,
2024-01-25,Client_10,Asset_37,SEK,339.0,
2024-01-25,Client_10,Asset_33,USD,12.0,
2024-01-25,Client_10,Asset_4,AUD,308.0,
2024-01-25,Client_10,Asset_31,gbp ,593.0,
01/26/2024,Client_10,Asset_45,USD,272.0,
2024-01-26,Client_10,Asset_37,SEK,622.0,
2024-01-26,Client_10,Asset_3,EUR,908.0,
2024-01-26,Client_10,Asset_33,USD,587.0,
2024-01-26,Client_10,Asset_49,USD,368.0,
2024-01-26,Client_10,Asset_8,CAD,954.0,
2024-01-26,Client_10,Asset_11,AUD,25.0,
2024-01-26,Client_10,Asset_9,USD,246.0,
2024-01-26,Client_10,Asset_48,USD,762.0,
2024-01-26,Client_10,Asset_12,USD,380.0,
2024-01-26,Client_10,Asset_31,GBP,43.0,
20240126,Client_10,Asset_34,USD,91.0,
2024-01-26,Client_10,Asset_22,chf,540.0,
2024-01-26,Client_10,Asset_15,USD,901.0,
2024-01-26,Client_10,Asset_47,CAD,578.0,
2024-01-26,Client_10,Asset_21,EUR,48.0,
01/26/2024,Client_10,Asset_10,GBP,212.0,
2024-01-26,Client_10,Asset_38,USD,93.0,
2024-01-26,Client_10,Asset_44,USD,820.0,
2024-01-26,Client_10,asset_28,USD,451.0,
2024-01-26,Client_10,Asset_35,USD,218.0,
2024-01-26,Client_10,Asset_39,AUD,491.0,
2024-01-26,Client_10,ASSET_40,GBP,811.0,
2024-01-29,Client_10,Asset_36,AUD,776.0,
2024-01-29,Client_10,Asset_29,CAD,531.0,
2024-01-29,Client_10,Asset_6,USD,199.0,
2024-01-29,client_10,Asset_21,EUR,120.0,
2024-01-29,Client_10,Asset_25,USD,239.0,
2024-01-29,Client_10,asset_3 ,EUR,311.0,
2024-01-29,Client_10,Asset_47,cad ,439.0,
2024-01-29,Client_10,Asset_43,GBP ,218.0,
2024-01-29,Client_10,Asset_40,GBP,402.0,
2024-01-29,Client_10,Asset_39,AUD,59.0,
2024-01-29,Client_10,Asset_26,USD,543.0,
2024-01-29,Client_10,Asset_1,EUR,80.0,irrelevant
2024-01-29,Client_10,Asset_42,GBP,,
2024-01-29,Client_10,Asset_48,USD,469.0,
2024-01-29,Client_10,Asset_15,USD,561.0,
2024-01-30,Client_10,Asset_18,USD,288.0,
2024-01-30,Client_10,Asset_49,usd,667.0,
2024-01-30,Client_10,Asset_43,GBP,747.0,
2024-01-30,client_10,asset_25,USD,305.0,
2024-01-30,Client_10,Asset_27,USD,702.0,
2024-01-30,Client_10,Asset_36,AUD,549.0,
2024-01-30,Client_10,asset_15 ,USD,94.0,
2024-01-30,Client_10,Asset_32,gbp,325.0,
2024-01-30,Client_10,Asset_4,AUD,381.0,
2024-01-30,Client_10,Asset_34,USD,517.0,irrelevant
2024-01-30,Client_10,Asset_40,GBP,739.0,
30-01-2024,Client_10,Asset_44,USD,624.0,
2024-01-30,Client_10,Asset_37,SEK,182.0,
2024-01-30,Client_10,Asset_42,GBP,855.0,
2024-01-30,CLIENT_10,Asset_31,GBP,460.0,
2024-01-30,CLIENT_10 ,Asset_33,USD,998.0,
2024-01-30,Client_10,Asset_26,USD,447.0,
2024-01-30,Client_10,Asset_38,USD,304.0,
01/30/2024,Client_10,Asset_13,USD,600.0,
2024-01-30,Client_10,Asset_41,JPY,493.0,
30-01-2024,Client_10,Asset_39,AUD,389.0,
2024-01-30,Client_10,asset_46,EUR,933.0,
2024-01-31,Client_10,Asset_9,USD,56.0,
2024-01-31,Client_10,Asset_17,CAD,68.0,
2024-01-31,Client_10,Asset_39,AUD,0.0,
2024-01-31,Client_10,Asset_3,EUR,221.0,
20240131,Client_10,Asset_33,USD,107.0,
2024-01-31,CLIENT_10 ,Asset_46,EUR,832.0,
2024-01-31,client_10,Asset_27,USD,182.0,
2024-01-31,Client_10,Asset_41,JPY,547.0,
2024-01-31,Client_10,Asset_20,USD,0.0,
2024-01-31,Client_10,Asset_11,AUD,568.0,
2024-01-31,Client_10,Asset_28,USD,449.0,
2024-01-31,Client_10,Asset_10,GBP,185.0,
2024-01-31,Client_10,Asset_45,USD ,779.0,
2024-01-31,Client_10,Asset_31,GBP,447.0,
2024-01-31,Client_10,Asset_30,USD,428.0,
2024-02-01,Client_10,Asset_42,GBP,521.0,
2024-02-01,Client_10,Asset_25,USD,172.0,
2024-02-01,Client_10,Asset_35,USD,170.0,
2024-02-01,Client_10,Asset_14,USD,706.0,
2024-02-01,Client_10,Asset_22,CHF,798.0,
20240201,Client_10,Asset_48,USD,534.0,
20240201,Client_10,Asset_37,SEK,40.0,
2024-02-01,Client_10,Asset_5,USD,876.0,
2024-02-01,Client_10,Asset_38,USD,746.0,
2024-02-01,Client_10,Asset_45,USD,888.0,
2024-02-01,Client_10,Asset_9,USD,19.0,
2024-02-01,client_10,Asset_6,USD,908.0,irrelevant
2024-02-01,Client_10,Asset_20,USD,10.0,
2024-02-01,Client_10,Asset_34,USD,257.0,
2024-02-01,Client_10,Asset_24,USD,612.0,
02/01/2024,Client_10,Asset_23,CAD,218.0,
2024-02-01,Client_10,Asset_7,JPY,410.0,
2024-02-01,Client_10,Asset_13,USD,788.0,
2024-02-01,Client_10,Asset_10,GBP,207.0,
2024-02-01,Client_10,Asset_50,AUD,38.0,
2024-02-01,Client_10,Asset_18,USD,609.0,
2024-02-01,Client_10,Asset_41,JPY,383.0,
2024-02-01,Client_10,Asset_30,usd,199.0,
2024-02-02,Client_10,Asset_44,USD,406.0,N/A
2024-02-02,Client_10,ASSET_17 ,CAD,0.0,irrelevant
2024-02-02,Client_10,Asset_50,AUD,,
2024-02-02,CLIENT_10,Asset_39,AUD,372.0,
02-02-2024,Client_10,Asset_47,CAD,154.0,
2024-02-02,Client_10,Asset_16,SEK,690.0,
02/02/2024,Client_10,Asset_3,EUR,148.0,
2024-02-02,Client_10,Asset_42,GBP,820.0,
2024-02-02,Client_10,Asset_9,USD,900.0,
2024-02-02,Client_10,Asset_49,USD,740.0,
2024-02-02,Client_10,Asset_31,GBP,-92.0,
2024-02-02,Client_10,Asset_38,USD,740.0,
2024-02-02,Client_10,Asset_25,USD,647.0,
2024-02-02,Client_10,Asset_41,JPY,21.0,
2024-02-02,Client_10,Asset_18,USD,112.0,
2024-02-02,Client_10,Asset_4,AUD,402.0,
2024-02-02,Client_10,Asset_45,USD,601.0,
2024-02-02,Client_10,Asset_33,USD,740.0,
20240202,Client_10,Asset_36,AUD,375.0,
2024-02-02,Client_10,Asset_35,USD,-51.0,
2024-02-02,Client_10,Asset_13,USD,210.0,
2024-02-02,client_10 ,Asset_8,CAD,455.0,
2024-02-05,Client_10,Asset_5,USD,621.0,
2024-02-05,Client_10,Asset_21,EUR,15.0,
2024-02-05,Client_10,Asset_44,USD,622.0,
2024-02-05,Client_10,Asset_39,AUD,835.0,
2024-02-05,Client_10,Asset_15,USD,277.0,
2024-02-05,Client_10,Asset_11,AUD,618.0,
2024-02-05,Client_10,Asset_43,GBP,300.0,
2024-02-05,Client_10,Asset_20,USD,147.0,
2024-02-05,Client_10,Asset_7,JPY,953.0,
02/05/2024,Client_10,Asset_14,USD,491.0,
2024-02-05,Client_10,Asset_35,USD,147.0,
2024-02-05,CLIENT_10,Asset_28,USD,362.0,
2024-02-05,Client_10,Asset_34,USD,278.0,
2024-02-05,Client_10,Asset_30,USD,361.0,
2024-02-05,Client_10,Asset_50,AUD,878.0,
2024-02-05,Client_10,Asset_37,SEK,316.0,
2024-02-05,Client_10,Asset_27,USD,370.0,
2024-02-05,Client_10,Asset_6,USD,970.0,
20240205,Client_10,Asset_17,CAD,191.0,
2024-02-05,Client_10,ASSET_26 ,USD,673.0,
2024-02-05,Client_10,Asset_4,AUD,24.0,
2024-02-05,Client_10,Asset_40,GBP,179.0,
2024-02-05,Client_10,Asset_18,USD,756.0,
02/05/2024,Client_10,Asset_23,CAD,874.0,
2024-02-06,Client_10,Asset_3,EUR,,
2024-02-06,client_10,Asset_43,GBP,358.0,
2024-02-06,Client_10,asset_10,GBP,432.0,
2024-02-06,Client_10,Asset_50,AUD,616.0,
2024-02-06,Client_10,Asset_13,USD,831.0,
2024-02-06,CLIENT_10,Asset_36,AUD,77.0,
2024-02-06,Client_10,Asset_46,EUR,797.0,
2024-02-06,Client_10,Asset_21,EUR,462.0,
2024-02-06,Client_10,Asset_39,AUD,785.0,
2024-02-06,Client_10,Asset_11,AUD,862.0,
2024-02-06,Client_10,Asset_4,AUD,,
2024-02-06,Client_10,Asset_14,USD,236.0,
06-02-2024,Client_10,Asset_26,USD,551.0,
2024-02-06,Client_10,Asset_17,CAD,210.0,
2024-02-06,Client_10,Asset_28,USD,393.0,
2024-02-06,Client_10,Asset_1,EUR,736.0,
2024-02-06,Client_10,Asset_47,CAD,312.0,
2024-02-07,Client_10,Asset_2,USD,814.0,irrelevant
2024-02-07,Client_10,Asset_8,CAD,441.0,
2024-02-07,Client_10,Asset_10,GBP,580.0,
2024-02-07,Client_10,asset_29 ,CAD,504.0,
2024-02-07,Client_10,Asset_15,USD,476.0,
2024-02-07,Client_10,Asset_49,USD,927.0,
2024-02-07,Client_10,Asset_13,USD,854.0,
2024-02-07,Client_10,Asset_30,USD,875.0,
2024-02-07,Client_10,Asset_6,USD,50.0,
2024-02-07,Client_10,Asset_23,CAD,520.0,
2024-02-07,Client_10,Asset_20,USD,447.0,
2024-02-07,Client_10,Asset_31,GBP,61.0,
2024-02-07,Client_10,ASSET_36 ,AUD,901.0,
07-02-2024,Client_10,Asset_4,AUD,325.0,
2024-02-07,Client_10,Asset_44,USD,285.0,
2024-02-07,Client_10,Asset_48,USD,866.0,
2024-02-07,Client_10,Asset_27,USD,42.0,
2024-02-07,Client_10,Asset_17,CAD,407.0,
20240207,Client_10,ASSET_11,AUD,415.0,
2024-02-07,Client_10,Asset_9,USD,325.0,
2024-02-07,Client_10,Asset_35,USD,717.0,
2024-02-07,Client_10,Asset_42,GBP,846.0,
2024-02-07,Client_10,Asset_26,USD,278.0,
2024-02-08,Client_10,Asset_29,CAD,11.0,
2024-02-08,Client_10,Asset_12,USD,852.0,
2024-02-08,Client_10,asset_40 ,GBP,13.0,
2024-02-08,Client_10,Asset_39,AUD,650.0,
2024-02-08,Client_10,Asset_47,CAD,772.0,
2024-02-08,Client_10,Asset_36,aud,282.0,
2024-02-08,Client_10,Asset_48,USD,747.0,
2024-02-08,Client_10,Asset_13,USD,806.0,
2024-02-08,Client_10,ASSET_11,AUD,703.0,
2024-02-08,Client_10,Asset_15,USD,278.0,
2024-02-08,Client_10,Asset_7,JPY,987.0,
2024-02-08,Client_10,Asset_5,USD,135.0,
2024-02-08,Client_10,Asset_22,CHF,359.0,
2024-02-08,Client_10,Asset_2,USD,958.0,
2024-02-08,Client_10,Asset_14,USD,131.0,
2024-02-09,client_10,Asset_26,USD,233.0,
2024-02-09,Client_10,Asset_37,SEK,46.0,
20240209,Client_10,Asset_42,GBP,274.0,irrelevant
2024-02-09,Client_10,Asset_19,CAD,880.0,
2024-02-09,Client_10,asset_27 ,USD,611.0,
2024-02-09,Client_10,Asset_46,EUR,153.0,
2024-02-09,Client_10,Asset_12,USD,245.0,
2024-02-09,Client_10,Asset_21,EUR,552.0,
2024-02-09,Client_10,Asset_1,EUR,151.0,
2024-02-09,Client_10,ASSET_50,AUD,494.0,
2024-02-09,Client_10,Asset_43,GBP,389.0,
2024-02-09,Client_10,Asset_48,USD,420.0,
2024-02-09,Client_10,Asset_8,CAD,314.0,
2024-02-09,Client_10,Asset_4,AUD,510.0,
2024-02-09,Client_10,Asset_34,usd ,650.0,
2024-02-09,Client_10,Asset_15,USD,442.0,
2024-02-09,Client_10,Asset_11,AUD,517.0,
2024-02-09,Client_10,Asset_44,USD,101.0,
2024-02-09,Client_10,Asset_30,USD,389.0,
2024-02-09,Client_10,Asset_14,USD,762.0,
2024-02-09,Client_10,Asset_35,USD,232.0,
20240212,Client_10,Asset_8,CAD,26.0,
2024-02-12,Client_10,Asset_13,USD,539.0,
2024-02-12,Client_10,Asset_22,CHF,228.0,
2024-02-12,Client_10,Asset_35,USD,596.0,
2024-02-12,Client_10,Asset_47,CAD,-82.0,
2024-02-12,Client_10,Asset_36,AUD,840.0,
2024-02-12,Client_10,Asset_26,USD,23.0,
2024-02-12,Client_10,ASSET_32 ,GBP,948.0,
2024-02-12,Client_10,Asset_9,USD,395.0,
2024-02-12,Client_10,Asset_37,SEK,982.0,
2024-02-12,CLIENT_10,Asset_5,USD,751.0,
2024-02-12,Client_10,Asset_45,USD,50.0,
2024-02-12,Client_10,Asset_33,USD,888.0,
2024-02-12,Client_10,Asset_46,eur,855.0,
2024-02-12,CLIENT_10,asset_2 ,USD,115.0,
2024-02-12,Client_10,Asset_34,USD,641.0,
2024-02-12,Client_10,Asset_11,aud ,719.0,
2024-02-12,Client_10,Asset_28,USD,785.0,
2024-02-12,Client_10,Asset_19,CAD,54.0,
2024-02-12,Client_10,Asset_12,USD,383.0,
2024-02-12,Client_10,Asset_15,USD,639.0,
2024-02-12,Client_10,Asset_31,GBP,963.0,
2024-02-12,Client_10,Asset_1,EUR,892.0,
2024-02-13,Client_10,Asset_28,USD,313.0,
2024-02-13,Client_10,Asset_17,CAD,615.0,
2024-02-13,Client_10,Asset_5,USD,885.0,
20240213,Client_10,Asset_33,USD,186.0,
2024-02-13,Client_10,Asset_42,gbp,364.0,
2024-02-13,Client_10,Asset_16,SEK,631.0,
2024-02-13,Client_10,Asset_12,USD,584.0,
2024-02-13,Client_10,ASSET_22 ,CHF,863.0,
2024-02-13,Client_10,Asset_11,AUD,813.0,
02/13/2024,Client_10,Asset_18,USD,58.0,
2024-02-13,Client_10,Asset_43,GBP,328.0,
13-02-2024,Client_10,Asset_7,JPY,76.0,
2024-02-13,Client_10,Asset_25,USD,632.0,
2024-02-13,Client_10,Asset_30,USD,44.0,
2024-02-13,Client_10,Asset_24,USD,0.0,
2024-02-13,Client_10,Asset_47,CAD,832.0,
2024-02-13,Client_10,asset_40 ,GBP,890.0,
2024-02-13,Client_10,Asset_2,USD,790.0,
13-02-2024,Client_10,Asset_8,CAD,435.0,
2024-02-13,Client_10,Asset_41,jpy ,98.0,
2024-02-14,Client_10,Asset_9,USD,203.0,
20240214,Client_10,Asset_21,EUR,615.0,
2024-02-14,Client_10,Asset_24,USD,42.0,
2024-02-14,CLIENT_10,Asset_29,CAD,474.0,irrelevant
2024-02-14,Client_10,Asset_30,USD,755.0,
2024-02-14,Client_10,Asset_2,USD,117.0,
2024-02-14,Client_10,Asset_15,USD,624.0,
2024-02-14,Client_10,Asset_38,USD,148.0,
2024-02-14,Client_10,asset_7,JPY,471.0,
2024-02-14,Client_10,Asset_46,EUR,346.0,
2024-02-14,Client_10,Asset_5,USD,69.0,
2024-02-14,Client_10,Asset_41,JPY,417.0,
2024-02-14,Client_10,Asset_39,AUD,492.0,
14-02-2024,Client_10,Asset_16,SEK,450.0,
2024-02-14,Client_10,Asset_26,USD,331.0,
2024-02-15,Client_10,Asset_8,CAD,971.0,
2024-02-15,Client_10,Asset_19,CAD,400.0,irrelevant
2024-02-15,Client_10,Asset_16,SEK,50.0,
2024-02-15,Client_10,Asset_44,USD,440.0,
2024-02-15,Client_10,Asset_42,GBP,346.0,
2024-02-15,Client_10,Asset_39,AUD,983.0,
2024-02-15,Client_10,Asset_36,AUD,315.0,
02/15/2024,Client_10,Asset_23,CAD,137.0,
2024-02-15,client_10,Asset_29,CAD,186.0,
2024-02-15,Client_10,Asset_12,USD,51.0,irrelevant
2024-02-15,Client_10,Asset_40,GBP,869.0,
2024-02-15,Client_10,Asset_13,USD,595.0,
2024-02-15,Client_10,Asset_24,USD,678.0,
2024-02-15,Client_10,Asset_35,USD,96.0,
2024-02-15,Client_10,Asset_27,USD,11.0,
2024-02-15,Client_10,Asset_34,USD,728.0,
2024-02-15,Client_10,Asset_30,USD,910.0,
2024-02-15,Client_10,Asset_46,EUR,874.0,
2024-02-15,Client_10,Asset_20,USD,950.0,
20240216,Client_10,Asset_19,CAD,788.0,
2024-02-16,Client_10,Asset_26,USD,574.0,
2024-02-16,Client_10,ASSET_16,SEK,374.0,
2024-02-16,Client_10,Asset_24,USD,705.0,
2024-02-16,Client_10,Asset_38,USD,322.0,
2024-02-16,Client_10,Asset_2,USD,242.0,
2024-02-16,Client_10,Asset_44,USD,231.0,
2024-02-16,Client_10,Asset_14,usd ,852.0,
2024-02-16,Client_10,asset_34,USD,203.0,
2024-02-16,Client_10,Asset_18,USD,450.0,
2024-02-16,Client_10,Asset_23,CAD,317.0,
2024-02-16,Client_10,Asset_25,USD,825.0,
2024-02-16,Client_10,Asset_8,CAD,450.0,
2024-02-16,Client_10,Asset_33,USD,310.0,
2024-02-16,Client_10,Asset_13,USD,936.0,
2024-02-16,Client_10,Asset_10,GBP,75.0,
2024-02-16,Client_10,Asset_36,AUD,429.0,
2024-02-16,Client_10,Asset_4,AUD,681.0,
2024-02-16,Client_10,Asset_43,GBP,97.0,
2024-02-16,client_10 ,Asset_1,EUR,948.0,
2024-02-16,Client_10,Asset_12,USD,149.0,
2024-02-16,Client_10,Asset_11,AUD,383.0,
2024-02-16,Client_10,Asset_40,GBP,184.0,
2024-02-16,Client_10,Asset_5,usd,678.0,
2024-02-16,Client_10,Asset_7,JPY,906.0,
2024-02-19,Client_10,Asset_23,CAD,749.0,
2024-02-19,Client_10,Asset_24,USD,169.0,
2024-02-19,Client_10,Asset_28,USD,892.0,
2024-02-19,Client_10,Asset_44,USD,364.0,
2024-02-19,Client_10,Asset_20,USD,256.0,
2024-02-19,Client_10,ASSET_17 ,CAD,664.0,
2024-02-19,Client_10,Asset_49,USD,412.0,
2024-02-19,Client_10,Asset_3,EUR,57.0,
2024-02-19,Client_10,Asset_46,EUR,934.0,
2024-02-19,Client_10,Asset_4,AUD,746.0,
2024-02-19,Client_10,Asset_37,SEK,279.0,
2024-02-19,Client_10,Asset_14,USD,418.0,
2024-02-19,Client_10,Asset_45,USD,236.0,
2024-02-19,Client_10,Asset_35,USD,753.0,
2024-02-19,Client_10,Asset_15,USD,174.0,
2024-02-19,Client_10,Asset_42,GBP,736.0,
2024-02-19,Client_10,Asset_10,gbp ,814.0,
02/19/2024,Client_10,Asset_50,AUD,852.0,
2024-02-19,Client_10,Asset_40,GBP,957.0,
2024-02-20,Client_10,Asset_10,GBP,724.0,
2024-02-20,Client_10,Asset_43,GBP,943.0,N/A
2024-02-20,Client_10,Asset_40,GBP,106.0,
2024-02-20,Client_10,Asset_5,USD,832.0,N/A
2024-02-20,Client_10,Asset_28,USD,570.0,
2024-02-20,Client_10,Asset_41,JPY,427.0,
20240220,Client_10,Asset_34,USD,513.0,
2024-02-20,Client_10,asset_4,AUD,864.0,
2024-02-20,Client_10,ASSET_47,CAD,760.0,
2024-02-20,Client_10,Asset_2,USD,222.0,
2024-02-20,Client_10,Asset_20,USD,283.0,
2024-02-20,Client_10,Asset_50,AUD,487.0,
2024-02-20,Client_10,Asset_24,USD,312.0,
2024-02-20,Client_10,Asset_17,CAD,475.0,
2024-02-20,Client_10,Asset_3,EUR,297.0,
2024-02-20,Client_10,Asset_44,USD,939.0,
2024-02-21,Client_10,Asset_17,CAD,155.0,
2024-02-21,Client_10,Asset_35,USD,488.0,
2024-02-21,Client_10,Asset_16,SEK,446.0,
2024-02-21,Client_10,Asset_8,CAD,390.0,
2024-02-21,Client_10,Asset_15,USD,602.0,
2024-02-21,Client_10,Asset_11,AUD,57.0,
2024-02-21,Client_10,Asset_24,USD,728.0,
2024-02-21,Client_10,Asset_7,JPY,413.0,
2024-02-21,Client_10,Asset_47,CAD,664.0,
2024-02-21,Client_10,Asset_34,USD,391.0,
2024-02-21,Client_10,Asset_46,eur,695.0,
2024-02-21,Client_10,Asset_12,USD,146.0,
2024-02-21,Client_10,Asset_23,CAD,157.0,
